brand_name,product_name,yt_username,overall_videos_viewcount_of_channel,channels_subscriber,first_five_avg_video_of_channel,engagement_rate_of_channel,video_views,video_duration,category,video_type,video_cost
Octa,OctaFX Trading App ,@devanshrai,47544487,492000,11552,2.3,20164,00:06:48,Finance/Trading,Dedicated,100000
Octa,OctaFX Trading App ,@tamilstocksniper,6800884,77000,11259,14.6,14647,00:20:13,Finance,Integrated,35000
Octa,OctaFX Trading App ,@tamilstocksniper,6800884,77000,11259,14.6,12647,00:21:30,Finance,Integrated,35000
Octa,OctaFX Trading App ,@tamilstocksniper,6800884,77000,11259,14.6,19187,00:17:05,Finance,Integrated,35000
Octa,OctaFX Trading App ,@shareacademy,12892398,142000,22130,15.6,2719,00:08:49,Finance/Trading,Dedicated,55000
Octa,OctaFX Trading App ,@voodootradings,27466484,394000,5149,1.3,776,00:11:01,Finance/Trading,Dedicated,70000
Octa,OctaFX Trading App ,@voodootradings,27466484,394000,5149,1.3,6706,00:12:58,Finance/Trading,Dedicated,70000
Octa,OctaFX Trading App ,@voodootradings,27466484,394000,5149,1.3,6421,00:12:17,Finance/Trading,Dedicated,70000
Octa,OctaFX Trading App ,@tradersakshi,5725979,113000,2156,1.9,4015,00:11:37,Finance/Trading,Dedicated,25000
Octa,OctaFX Trading App ,@tradersakshi,5725979,113000,2156,1.9,1261,00:17:33,Finance/Trading,Dedicated,25000
Octa,OctaFX Trading App ,@tradersakshi,5725979,113000,2156,1.9,672,00:15:54,Finance/Trading,Dedicated,25000
Octa,OctaFX Trading App ,@tradersparadiselive,79601819,603000,20447,3.4,12415,00:10:01,Finance/Trading,Integrated,250000
Octa,OctaFX Trading App ,@investmentwithtarun,11477545,113000,4477,4.0,5749,00:11:03,Finance,Integrated,18000
Octa,OctaFX Trading App ,@investmentwithtarun,11477545,113000,4477,4.0,14440,00:07:53,Finance,Integrated,18000
Octa,OctaFX Trading App ,@investmentwithtarun,11477545,113000,4477,4.0,6824,00:10:33,Finance,Integrated,18000
Octa,OctaFX Trading App ,@trendtraderkaran,10345223,302000,3318,1.1,9814,00:10:38,Trading,Integrated,275000
Octa,OctaFX Trading App ,@thesmarttrader420,1423488,57500,5188,9.0,377,00:11:24,Trading,Dedicated,8333
Octa,OctaFX Trading App ,@thesmarttrader420,1423488,57500,5188,9.0,601,00:12:24,Trading,Dedicated,8333
Octa,OctaFX Trading App ,@thesmarttrader420,1423488,57500,5188,9.0,327,00:09:51,Trading,Dedicated,8333
Octa,OctaFX Trading App ,@smartmantra,427509,118000,2342,2.0,1091,00:09:47,Trading,Dedicated,20000
Octa,OctaFX Trading App ,@lts,25396548,236000,9650,4.1,11812,00:10:21,Finance,Integrated,15000
Octa,OctaFX Trading App ,@lts,25396548,236000,9650,4.1,13306,00:12:55,Finance,Integrated,15000
Octa,OctaFX Trading App ,@lts,25396548,236000,9650,4.1,8860,00:13:06,Finance,Integrated,15000
Octa,OctaFX Trading App ,@vivekmalikji,921906,15000,661,4.4,1604,00:10:10,Crypto Trading,Dedicated,25000
Octa,OctaFX Trading App ,@cryptoaman,20435728,410000,16167,3.9,9881,00:12:29,Crypto Trading,Integrated,250000
Octa,OctaFX Trading App ,@cryptoaman,20435728,410000,16167,3.9,13231,00:08:47,Crypto Trading,Integrated,250000
Octa,OctaFX Trading App ,@iitiantrader,52941176,1030000,22426,2.2,99258,00:13:22,Trading,Dedicated,280000
Octa,OctaFX Trading App ,@stockburnerofficial,126764307,732000,95957,13.1,25152,00:15:09,Finance,Integrated,120000
Octa,OctaFX Trading App ,@stockburnerofficial,126764307,732000,95957,13.1,292412,00:11:13,Finance,Integrated,120000
Octa,OctaFX Trading App ,@siddhantkesiddhant,4870571,80500,856,1.1,864,00:16:05,Finance,Integrated,25000
Octa,OctaFX Trading App ,@siddhantkesiddhant,4870571,80500,856,1.1,2070,00:17:10,Finance,Integrated,25000
Octa,OctaFX Trading App ,@ankushverma0017,2243476,42400,500,1.2,714,00:15:10,Finance,Integrated,8000
Octa,OctaFX Trading App ,@ankushverma0017,2243476,42400,500,1.2,1117,00:17:29,Finance,Integrated,8000
Octa,OctaFX Trading App ,@shashwatamrev,86809674,680000,12746,1.9,17583,00:08:57,Finance,Integrated,140000
Octa,OctaFX Trading App ,@shashwatamrev,86809674,680000,12746,1.9,16834,00:08:16,Finance,Integrated,140000
Octa,OctaFX Trading App ,@diversifyknowledge,12962761,246000,28742,11.7,2992,00:08:56,Trading,Dedicated,45000
Octa,OctaFX Trading App ,@diversifyknowledge,12962761,246000,28742,11.7,2308,00:08:42,Trading,Dedicated,45000
Octa,OctaFX Trading App ,@tradingtechstreet,49717815,739000,17464,2.4,131368,00:12:49,Trading,Integrated,300000
Octa,OctaFX Trading App ,@tradingtechstreet,49717815,739000,17464,2.4,40297,00:09:30,Trading,Integrated,300000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,3923,01:02:36,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@octa_broker,107967401,1070000,355,0.0,2666,00:58:28,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,2148,00:54:57,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1947,01:01:31,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,2331,01:00:56,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,2228,00:55:41,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@siddharthbhat09,706802,13600,4737,34.8,763,00:12:04,Finance,Integrated,10000
Octa,OctaFX Trading App ,@siddharthbhat09,706802,13600,4737,34.8,2210,00:15:25,Finance,Integrated,10000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1858,00:50:30,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1948,01:04:00,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1926,00:57:15,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,2186,01:01:40,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1896,01:01:25,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,2310,01:02:56,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1711,01:09:41,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1473,01:05:07,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1871,01:17:35,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,1750,01:02:45,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,41612,11.7,1679,01:07:05,Trading,Youtube Live,30000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,80725,22.7,1468,01:10:26,Trading,Youtube Live,30000
MobiKwik Xtra,MobiKwik App,@carachanaranademarathi,58409108,1030000,54551,5.3,405907,00:11:09,Finance,Dedicated,350000
Punch,Punch App,@pravinkhetan,15353187,355000,1746,0.5,6107,00:11:44,Finance/Trading,Dedicated,30000
Punch,Punch App,@tradeswings,30508489,320000,1032,0.3,3807,00:09:27,Finance/Trading,Dedicated,20000
Punch,Punch App,@optionsailor,3035047,29500,3608,12.2,1112,00:06:20,Finance/Trading,Dedicated,11000
Punch,Punch App,@moneytalkswithpayal,6548590,79000,1960,2.5,2882,00:08:56,Finance/Trading,Dedicated,10000
Punch,Punch App,@tradersakshi,5725979,113000,1904,1.7,1639,00:11:54,Finance/Trading,Dedicated,15000
Punch,Punch App,@theharshdalal,5699665,68900,1904,2.8,1247,00:08:48,Finance/Trading,Dedicated,10000
Punch,Punch App,@shubh_kadam__,2636947,43400,1313,3.0,5413,00:12:36,Finance/Trading,Dedicated,7000
Punch,Punch App,@tradingwithkarol,46283846,563000,54448,9.7,13738,00:08:50,Finance/Trading,Dedicated,40000
Punch,Punch App,@himanshutrader,946953,25800,2058,8.0,1423,00:07:52,Finance/Trading,Dedicated,10000
Punch,Punch App,@sunilsahuyoutuber,32182423,322000,976,0.3,2744,00:10:51,Finance/Trading,Dedicated,45000
Punch,Punch App,@mrstarsahil,21025570,250000,32372,12.9,13769,00:10:05,Finance/Trading,Dedicated,50000
Kinnect - Crompton,Crompton Appliances,@techreporttelugu,83816421,448000,17034,3.8,101259,00:06:18,Tech,Dedicated,20000
Kinnect - Intel,Intel Processors,@gadgetbyte,89105967,681000,31613,4.6,19560,00:11:04,Tech,Dedicated,65000
Kinnect - Crompton,ITC E-store,@utsabrocks,16794179,521000,17024,3.3,40623,00:04:53,Tech,Dedicated,33000
Kinnect - Asian Paints Trucare,Crompton Appliances,@priyazkreativecorner,231946549,901000,166862,18.5,23032,00:04:47,Home Decor,Dedicated,82000
Kinnect - Crompton,Asian Paints Trucare,@borncreator,78877374,935000,17351,1.9,52267,00:05:11,Tech,Dedicated,15000
Walnut Folks - Motilal Oswal ,Polycab Silencio,@mindyourlogicmalayalam,108419626,510000,54288,10.6,49814,00:09:15,Infotainment,Integrated,25000
Walnut Folks - Motilal,GameDay Squad,@telugudost,123638312,853000,73244,8.6,91118,00:14:41,Infotainment,Integrated,28000
Walnut Folks - Motilal,GameDay Squad,@dekhoisko,159473089,717000,32248,4.5,33517,00:09:22,Infotainment,Integrated,22000
Walnut Folks - TRIGGR,GameDay Squad,@noistech,31673911,115000,10401,9.0,19836,00:05:55,Tech,Dedicated,7000
Walnut Folks - TRIGGR,GameDay Squad,@mrlazytech,96925636,388000,2308,0.6,55797,00:09:02,Tech,Dedicated,10000
Walnut Folks - GOVO,GameDay Squad,@sahilkaroul,47687489,277000,15114,5.5,19335,00:04:37,Tech,Dedicated,40000
Walnut Folks - Epson,GameDay Squad,@techvaniofficial,44469037,375000,33073,8.8,51481,00:06:59,Tech,Dedicated,40000
Walnut Folks - GameDay Squad,GameDay Squad,@snehakatyal1442,28240165,130000,78977,60.8,138880,00:19:30,Lifestyle/Vlogs,Integrated,60000
Walnut Folks - GameDay Squad,GameDay Squad,@akyanovlogs,64632902,248000,101533,40.9,489170,00:12:55,Lifestyle/Vlogs,Integrated,25000
Walnut Folks - GameDay Squad,GameDay Squad,@nabeelafridi,22190009,183000,30621,16.7,47722,00:17:00,Lifestyle/Vlogs,Integrated,30000
OneScore,OneScore App,@vaicharikkida,101764151,709000,12788,1.8,14207,00:00:59,Infotainment,Youtube Short,15000
OneScore,OneScore App,@bookpillow,13936775,231000,46083,19.9,35682,00:12:44,Infotainment,Integrated,50000
Voxxy - JAR App,JAR App,@sundaynivesh,23195896,271000,21631,8.0,10097,00:05:26,Finance,Dedicated,35000
Voxxy - JAR App,JAR App,@chargingpointhindi,29134952,237000,20264,8.6,8649,00:03:53,Finance,Dedicated,15000
Voxxy - JAR App,JAR App,@stock247bypoojasingh,26596506,268000,37442,14.0,7914,00:05:55,Finance,Dedicated,25000
Voxxy - JAR App,JAR App,@cashitijgupta,17672095,123000,2915,2.4,3560,00:07:40,Finance,Dedicated,15000
Max Life - Topscout,Max Life Insurance,@investtoday,1109533,478000,15370,3.2,62688,00:06:38,Finance,Integrated,50000
Max Life - Topscout,Max Life Insurance,@readersbooksclub,155915926,2330000,6006,0.3,66016,00:19:46,Books/Infotainment,Integrated,80000
Max Life - Topscout,Max Life Insurance,@diversifyknowledge,12962761,246000,28742,11.7,42733,00:12:17,Finance,Integrated,17000
Max Life - Topscout,Max Life Insurance,@tamilstocksniper,6800884,77000,11259,14.6,13630,00:12:14,Finance,Integrated,15000
Max Life - Topscout,Max Life Insurance,@stocklearners,9307539,131000,6892,5.3,31195,00:10:52,Finance,Integrated,30000
Max Life - Topscout,Max Life Insurance,@diversifyknowledge,12962761,246000,28742,11.7,23482,00:09:31,Finance,Integrated,20000
Max Life - Topscout,Max Life Insurance,@stock247bypoojasingh,26596506,268000,37442,14.0,29488,00:11:41,Finance,Integrated,25000
Kotak,Kotak Banking Services,@qdigita,33362059,491000,11353,2.3,12659,00:11:53,Finance,Integrated,30000
Kotak,Kotak Banking Services,@qdigita,33362059,491000,11353,2.3,91842,00:10:43,Finance,Dedicated,40000
Tradetron,Tradetron,@moneytalkswithpayal,6548590,79000,1959,2.5,3368,00:10:56,Finance,Dedicated,13000
Tradetron,Tradetron,@tradersakshi,5725979,113000,2156,1.9,2536,00:12:23,Finance,Dedicated,5000
Tradetron,Tradetron,@dropoutengineer,30388205,434000,1406,0.3,51595,00:17:58,Finance,Dedicated,30000
Tradetron,Tradetron,@tradeswings,30508489,320000,1032,0.3,8640,00:31:52,Finance,Integrated,20000
Tradetron,Tradetron,@tradetobombay1537,2536381,39200,9551,24.4,4217,00:11:47,Finance,Dedicated,15000
Tradetron,Tradetron,@vjinvestment,17562000,156000,15516,9.9,41913,00:01:00,Finance,Youtube Short,4000
Tradetron,Tradetron,@vjinvestment,17562000,156000,15516,9.9,40610,00:05:43,Finance,Dedicated,12000
Tradetron,Tradetron,@tradeswings,30508489,320000,1032,0.3,8640,00:31:52,Finance/Trading,Dedicated,30000
Tradetron,Tradetron,@tradingwithkarol,46283846,563000,52970,9.4,16201,00:13:04,Trading,Dedicated,40000
Finvasia,Finvasia,@deekayfinancials,4441302,294000,9153,3.1,9962,00:10:16,Finance,Dedicated,20000
Finvasia,Finvasia,@qdigita,33362059,491000,11353,2.3,174072,00:09:18,Finance,Conceptual,38000
Finvasia,Finvasia,@stock247bypoojasingh,26596506,268000,37550,14.0,19516,00:15:29,Trading,Dedicated,25000
Finvasia,Finvasia,@diversifyknowledge,12962761,246000,28817,11.7,11693,00:12:08,Trading,Dedicated,30000
Finvasia,Finvasia,@himanshutrader,946953,25800,2058,8.0,2182,00:07:56,Trading,Dedicated,10000
Finvasia,Finvasia,@theanalystdeep,1689825,35800,1478,4.1,831,00:20:43,Trading,Dedicated,10000
Finvasia,Finvasia,@abhishekkar,111548729,1480000,54609,3.7,100913,00:07:41,Finance,Integrated,80000
Finvasia,Finvasia,@theharshdalal,5699665,68900,1904,2.8,1920,00:13:20,Trading,Integrated,8000
Finvasia,Finvasia,@thebullofdalalstreet,5335716,57100,1677,2.9,22124,00:11:56,Finance,Integrated,10000
BharatNXT,BharatNXT,@anuragtalks1,92557282,1050000,304818,29.0,579741,00:18:36,Finance,Integrated,40000
BharatNXT,BharatNXT,@rahulmalodiaofficial,516184967,5580000,156955,2.8,912389,00:17:38,Finance/Infotainment/Business,Integrated,220000
Gamezy,Gamezy Fantasy Sports,@live-hindi,610469929,4060000,223264,5.5,186207,00:11:05,Facts/Infotainment,Integrated,100000
Gamezy,Gamezy Fantasy Sports,@nikitaksthakur,130364382,1300000,806261,62.0,1555337,00:11:38,Facts/Infotainment,Integrated,50000
uSMART,uSMART,@moneytalkswithpayal,6548590,79000,1967,2.5,1337,00:08:04,Finance,Dedicated,14000
uSMART,uSMART,@moneysolution,22275901,160000,16444,10.3,14925,00:13:20,Finance,Dedicated,23000
uSMART,uSMART,@stock247bypoojasingh,26596506,268000,37550,14.0,5772,00:18:27,Finance,Dedicated,25000
uSMART,uSMART,@investforwealth,51853511,441000,5840,1.3,5161,00:58:15,Trading,Youtube Live,35000
Motilal Oswal,Motilal Oswal Services,@rahulmalodiaofficial,516184967,5580000,156955,2.8,499697,00:08:21,Finance,Integrated,70000
Motilal Oswal,Motilal Oswal Services,@mindyourlogicmalayalam,108419626,510000,54395,10.7,159086,00:10:20,Facts,Integrated,25000
Motilal Oswal,Motilal Oswal Services,@vibrationsofmind,37833467,235000,10332,4.4,5803,00:14:55,Business,Integrated,25000
Motilal Oswal,Motilal Oswal Services,@vismayavani,142742487,810000,41033,5.1,37313,00:12:31,Facts/History/Knowledge,Integrated,15000
Motilal Oswal,Motilal Oswal Services,@tamilfactory.,116346236,994000,104932,10.6,75793,00:13:05,History/Facts,Integrated,10000
Motilal Oswal,Motilal Oswal Services,@engineerreveals,43139644,348000,57504,16.5,13381,00:12:44,Infotainment,Integrated,22000
Motilal Oswal,Motilal Oswal Services,@chargingpointhindi,29134952,237000,20468,8.6,30870,00:09:27,Investment,Integrated,7000
Motilal Oswal,Motilal Oswal Services,@nikitaksthakur,130364382,1300000,806261,62.0,230195,00:14:14,Infotainment,Integrated,40000
Motilal Oswal,Motilal Oswal Services,@alkfacts,148062681,655000,59927,9.1,84530,00:12:04,Facts,Integrated,10000
Motilal Oswal,Motilal Oswal Services,@anuragtalks1,92557282,1050000,304818,29.0,141696,00:19:57,Finance,Integrated,40000
Motilal Oswal,Motilal Oswal Services,@engineerreveals,43139644,348000,57504,16.5,25216,00:04:18,Tech,Integrated,25000
Motilal Oswal,Motilal Oswal Services,@vaicharikkida,101764151,709000,12807,1.8,170244,00:13:20,Infotainment,Integrated,35000
Motilal Oswal,Motilal Oswal Services,@rachitsingh,28178098,318000,48602,15.3,407985,00:11:36,Finance,Integrated,70000
Motilal Oswal,Motilal Oswal Services,@halkatech,184013109,1010000,55064,5.5,2746091,00:13:54,Tech,Integrated,70000
Motilal Oswal,Motilal Oswal Services,@mindyourlogicmalayalam,108419626,510000,54395,10.7,30893,00:11:11,Facts,Integrated,25000
Motilal Oswal,Motilal Oswal Services,@nbshowtelugu,87598613,613000,36275,5.9,34529,00:15:21,Facts,Integrated,20000
Motilal Oswal,Motilal Oswal Services,@teluguassets,26696119,321000,35140,10.9,73700,00:14:03,Finance,Integrated,30000
Motilal Oswal,Motilal Oswal Services,@ashokkumarfactstelugu,11788263,88300,15397,17.4,10719,00:09:01,Facts,Integrated,14000
Motilal Oswal,Motilal Oswal Services,@vibrationsofmind,37833467,235000,10332,4.4,93945,00:09:15,Business,Integrated,25000
Motilal Oswal,Motilal Oswal Services,@dekhoisko,159473089,717000,32643,4.6,40179,00:07:49,Finance/Infotainment,Integrated,22000
Motilal Oswal,Motilal Oswal Services,@tbvknowledgetruth,90007746,764000,65499,8.6,138667,00:07:48,Facts,Integrated,43000
Motilal Oswal,Motilal Oswal Services,@tamilamazingfacts,164537627,848000,8651,1.0,137786,00:08:57,Facts,Integrated,8000
Motilal Oswal,Motilal Oswal Services,@chargingpointhindi,29134952,237000,20468,8.6,44849,00:13:03,Infotainment,Integrated,7000
Bajaj Securities,Bajaj Broking,@moneytalkswithpayal,6548590,79000,1967,2.5,4253,00:16:50,Finance,Integrated,9000
PolicyBazaar,PolicyBazaar Insurance Services,@mybiniyog,20596343,252000,39499,15.7,21964,00:21:37,Finance,Integrated,40000
PolicyBazaar,PolicyBazaar Insurance Services,@sundaynivesh,23195896,271000,21663,8.0,16961,00:12:06,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@njanarun,7396744,118000,2678,2.3,24568,00:16:30,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@therahulm,68313368,695000,48823,7.0,107714,00:12:02,Finance,Integrated,120000
PolicyBazaar,PolicyBazaar Insurance Services,@rupeemonk,5904314,73500,3139,4.3,1763,00:06:55,Finance,Integrated,9000
PolicyBazaar,PolicyBazaar Insurance Services,@investright7943,9579927,131000,20335,15.5,11012,00:09:37,Finance,Integrated,13000
PolicyBazaar,PolicyBazaar Insurance Services,@learningmarketswithmanish,23465227,458000,56526,12.3,6029,00:10:51,Finance,Dedicated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@stock247bypoojasingh,26596506,268000,37550,14.0,3668,00:08:21,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@ffreedomapptelugu,1130622795,3410000,617946,18.1,14940,00:17:09,Finance,Dedicated,45000
PolicyBazaar,PolicyBazaar Insurance Services,@chargingpointhindi,29134952,237000,20468,8.6,73421,00:10:36,Finance,Integrated,7000
PolicyBazaar,PolicyBazaar Insurance Services,@annadm,15140607,85800,16486,19.2,14329,00:06:31,Finance,Integrated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@twopointzero,61650729,762000,10797,1.4,38935,00:03:52,Finance,Integrated,7000
PolicyBazaar,PolicyBazaar Insurance Services,@priyankaprakashh,75988604,173000,109160,63.1,94137,00:11:00,Finance,Integrated,75000
PolicyBazaar,PolicyBazaar Insurance Services,@cashitijgupta,17672095,123000,2979,2.4,6850,00:10:58,Finance,Integrated,9000
PolicyBazaar,PolicyBazaar Insurance Services,@devanshrai,47544487,492000,13166,2.7,74727,00:09:37,Finance,Integrated,60000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35140,10.9,140026,00:15:03,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@joravarsingh1964,57806844,385000,9208,2.4,32306,00:13:23,Vlogs,Integrated,35000
PolicyBazaar,PolicyBazaar Insurance Services,@shahanpan,149203817,1300000,8692,0.7,5104,00:07:45,Infotainment,Integrated,28000
PolicyBazaar,PolicyBazaar Insurance Services,@njanarun,7396744,118000,2678,2.3,4310,00:21:50,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@anuragthecoach,1787912792,4980000,55691,1.1,24823,00:09:54,Finance,Integrated,90000
PolicyBazaar,PolicyBazaar Insurance Services,@investright7943,9579927,131000,20337,15.5,11007,00:10:57,Finance,Integrated,13000
PolicyBazaar,PolicyBazaar Insurance Services,@natarajmalavadekannada,4970725,97200,19014,19.6,6263,00:12:31,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@cashitijgupta,17672095,123000,2979,2.4,26767,00:09:58,Finance,Integrated,8000
PolicyBazaar,PolicyBazaar Insurance Services,@chargingpointhindi,29134952,237000,20468,8.6,1765,00:03:57,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@learningmarketswithmanish,23465227,458000,56526,12.3,37276,00:12:30,Finance,Integrated,17000
PolicyBazaar,PolicyBazaar Insurance Services,@stock247bypoojasingh,26596506,268000,37550,14.0,27645,00:14:33,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@learningmarketswithmanish,23465227,458000,56526,12.3,45359,00:13:18,Finance,Integrated,17000
PolicyBazaar,PolicyBazaar Insurance Services,@stock247bypoojasingh,26596506,268000,37550,14.0,10198,00:06:01,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,23794,00:09:57,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35141,10.9,37242,00:14:31,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@lts,25396548,236000,9671,4.1,12730,00:05:55,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@knowledgejazz,33765605,244000,13751,5.6,13792,00:07:24,Finance,Dedicated,35000
PolicyBazaar,PolicyBazaar Insurance Services,@sundaynivesh,23195896,271000,21663,8.0,25622,00:04:40,Finance,Dedicated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@investmentgyan8716,24596011,200000,342,0.2,8824,00:07:11,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@officialsandeepmishra,17707526,144000,15602,10.8,7079,00:06:58,Finance,Dedicated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@akshatzayn,213824018,2100000,261075,12.4,258674,00:25:25,Finance,Integrated,550000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,16856,00:10:27,Finance,Integrated,9000
PolicyBazaar,PolicyBazaar Insurance Services,@umerqureshi,304130835,1720000,2511095,146.0,294517,01:09:56,Infotainment,Integrated,60000
PolicyBazaar,PolicyBazaar Insurance Services,@thebullofdalalstreet,5335716,57100,1677,2.9,12819,00:08:33,Finance/Trading,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@ffreedomapptelugu,1130622795,3410000,617946,18.1,30411,00:11:55,Finance,Dedicated,45000
PolicyBazaar,PolicyBazaar Insurance Services,@youngtraderviraj,15824996,143000,5577,3.9,27777,00:15:57,Finance,Integrated,14000
PolicyBazaar,PolicyBazaar Insurance Services,@ltpcalculator,94757685,779000,5251,0.7,99905,00:06:58,Finance,Integrated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@njanarun,7396744,118000,2678,2.3,13755,00:19:50,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@motivesmedia,73132136,558000,13079,2.3,34161,00:08:17,Finance,Integrated,6500
PolicyBazaar,PolicyBazaar Insurance Services,@diversifyknowledge,12962761,246000,2979,1.2,23406,00:15:00,Finance,Integrated,17000
PolicyBazaar,PolicyBazaar Insurance Services,@qdigita,33362059,491000,11369,2.3,123747,00:11:32,Finance,Integrated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@aswinmadappally,145830929,1280000,400508,31.3,27838,00:11:43,Finance,Integrated,32000
PolicyBazaar,PolicyBazaar Insurance Services,@vaicharikkida,101764151,709000,12810,1.8,11972,00:14:24,Finance,Integrated,35000
PolicyBazaar,PolicyBazaar Insurance Services,@lts,25396548,236000,9671,4.1,10599,00:11:49,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@juhithvlogs2915,477247032,592000,247446,41.8,337387,00:24:53,Finance,Integrated,55000
PolicyBazaar,PolicyBazaar Insurance Services,@karthiksuryavlogs,594250222,2700000,580267,21.5,575593,00:12:53,Lifestyle,Integrated,200000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35141,10.9,40940,00:09:11,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@abhishekkar,111548729,1480000,54610,3.7,12482,00:06:51,Finance,Dedicated,135000
PolicyBazaar,PolicyBazaar Insurance Services,@mybiniyog,20596343,252000,39499,15.7,27307,00:12:24,Finance,Integrated,40000
PolicyBazaar,PolicyBazaar Insurance Services,@njanarun,7396744,118000,2678,2.3,3985,00:11:00,Finance,Dedicated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@officialsandeepmishra,17707526,144000,15602,10.8,2116,00:07:51,Finance,Dedicated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@stock247bypoojasingh,26596506,268000,37551,14.0,5093,00:05:10,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35141,10.9,21478,00:13:09,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@investright7943,9579927,131000,20337,15.5,8309,00:10:22,Finance,Integrated,13000
PolicyBazaar,PolicyBazaar Insurance Services,@voiceofteluguofficial,155620207,1020000,39536,3.9,26287,00:08:49,Infotainment,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@moneysolution,22275901,160000,16444,10.3,14198,00:06:41,Finance,Dedicated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@learningmarketswithmanish,23465227,458000,56526,12.3,46366,00:14:34,Finance,Integrated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,32014,00:12:39,Finance,Integrated,9000
PolicyBazaar,PolicyBazaar Insurance Services,@sundaynivesh,23195896,271000,21663,8.0,16138,00:07:44,Finance,Dedicated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@brightbusinessmind,30097669,295000,54897,18.6,13987,00:10:04,Finance,Integrated,35000
PolicyBazaar,PolicyBazaar Insurance Services,@ishanllb,591124406,5620000,80796,1.4,123147,00:06:58,Infotainment,Dedicated,110000
PolicyBazaar,PolicyBazaar Insurance Services,@learningmarketswithmanish,23465227,458000,56526,12.3,53857,00:16:52,Finance,Integrated,20000
